DÖNEM,DERS,DERS NO,BÖLÜM,GÜN,BAŞLANGIÇ SAATİ,BİTİŞ SAATİ,ODA KODU
201720,ENG,A2,E2,Cuma,10:45,11:35,CK.SCOLA.315
201720,ENG,A2,E2,Cuma,09:45,10:35,CK.SCOLA.315
201720,ENG,A2,E2,Cuma,08:40,09:30,CK.SCOLA.315
201720,ENG,A2,E1,Cuma,11:45,12:35,CK.SCOLA.311
201720,ENG,A2,E1,Cuma,10:45,11:35,CK.SCOLA.311
201720,ENG,A2,E1,Cuma,09:45,10:35,CK.SCOLA.311
201720,ENG,A2,E1,Cuma,08:40,09:30,CK.SCOLA.311
201720,ENG,B1,M20,Perşembe,15:45,16:35,CK.SCOLA.310
201720,ENG,B1,M20,Perşembe,14:45,15:35,CK.SCOLA.310
201720,ENG,B1,M20,Çarşamba,14:45,15:35,CK.SCOLA.310
201720,ENG,B1,M20,Perşembe,13:45,14:35,CK.SCOLA.310
201720,ENG,B1,M20,Çarşamba,13:45,14:35,CK.SCOLA.310
201720,ENG,B1,M20,Çarşamba,12:45,13:35,CK.SCOLA.310
201720,ENG,B1,M20,Perşembe,11:45,12:35,CK.SCOLA.310
201720,ENG,B1,M20,Perşembe,10:45,11:35,CK.SCOLA.310
201720,ENG,B1,M20,Cuma,09:45,10:35,CK.SCOLA.310
201720,ENG,B1,M20,Cuma,08:40,09:30,CK.SCOLA.310
201720,ENG,B1,M20,Pazartesi,15:45,16:35,CK.SCOLA.310
201720,ENG,B1,M20,Pazartesi,14:45,15:35,CK.SCOLA.310
201720,ENG,B1,M20,Salı,13:45,14:35,CK.SCOLA.310
201720,ENG,B1,M20,Pazartesi,13:45,14:35,CK.SCOLA.310
201720,ENG,B1,M20,Salı,12:45,13:35,CK.SCOLA.310
201720,ENG,B1,M20,Cuma,11:45,12:35,CK.SCOLA.310
201720,ENG,B1,M20,Pazartesi,11:45,12:35,CK.SCOLA.310
201720,ENG,B1,M20,Cuma,10:45,11:35,CK.SCOLA.310
201720,ENG,B1,M20,Çarşamba,10:45,11:35,CK.SCOLA.310
201720,ENG,B1,M20,Salı,10:45,11:35,CK.SCOLA.310
201720,ENG,B1,M20,Pazartesi,10:45,11:35,CK.SCOLA.310
201720,ENG,B1,M20,Çarşamba,09:45,10:35,CK.SCOLA.310
201720,ENG,B1,M20,Salı,09:45,10:35,CK.SCOLA.310
201720,ENG,B1,M20,Çarşamba,08:40,09:30,CK.SCOLA.310
201720,ENG,B1,M20,Salı,08:40,09:30,CK.SCOLA.310
201720,ENG,B1,M19,Çarşamba,14:45,15:35,CK.SCOLA.309
201720,ENG,B1,M19,Çarşamba,13:45,14:35,CK.SCOLA.309
201720,ENG,B1,M19,Çarşamba,12:45,13:35,CK.SCOLA.309
201720,ENG,B1,M19,Perşembe,11:45,12:35,CK.SCOLA.309
201720,ENG,B1,M19,Perşembe,10:45,11:35,CK.SCOLA.309
201720,ENG,B1,M19,Perşembe,15:45,16:35,CK.SCOLA.309
201720,ENG,B1,M19,Pazartesi,15:45,16:35,CK.SCOLA.309
201720,ENG,B1,M19,Perşembe,14:45,15:35,CK.SCOLA.309
201720,ENG,B1,M19,Pazartesi,14:45,15:35,CK.SCOLA.309
201720,ENG,B1,M19,Perşembe,13:45,14:35,CK.SCOLA.309
201720,ENG,B1,M19,Pazartesi,13:45,14:35,CK.SCOLA.309
201720,ENG,B1,M19,Cuma,11:45,12:35,CK.SCOLA.309
201720,ENG,B1,M19,Cuma,10:45,11:35,CK.SCOLA.309
201720,ENG,B1,M19,Cuma,09:45,10:35,CK.SCOLA.309
201720,ENG,B1,M19,Cuma,08:40,09:30,CK.SCOLA.309
201720,ENG,B1,M19,Salı,13:45,14:35,CK.SCOLA.309
201720,ENG,B1,M19,Salı,12:45,13:35,CK.SCOLA.309
201720,ENG,B1,M19,Pazartesi,11:45,12:35,CK.SCOLA.309
201720,ENG,B1,M19,Çarşamba,10:45,11:35,CK.SCOLA.309
201720,ENG,B1,M19,Salı,10:45,11:35,CK.SCOLA.309
201720,ENG,B1,M19,Pazartesi,10:45,11:35,CK.SCOLA.309
201720,ENG,B1,M19,Çarşamba,09:45,10:35,CK.SCOLA.309
201720,ENG,B1,M19,Salı,09:45,10:35,CK.SCOLA.309
201720,ENG,B1,M19,Çarşamba,08:40,09:30,CK.SCOLA.309
201720,ENG,B1,M19,Salı,08:40,09:30,CK.SCOLA.309
201720,ENG,B1,M18,Çarşamba,14:45,15:35,CK.SCOLA.308
201720,ENG,B1,M18,Çarşamba,13:45,14:35,CK.SCOLA.308
201720,ENG,B1,M18,Çarşamba,12:45,13:35,CK.SCOLA.308
201720,ENG,B1,M18,Perşembe,15:45,16:35,CK.SCOLA.308
201720,ENG,B1,M18,Pazartesi,15:45,16:35,CK.SCOLA.308
201720,ENG,B1,M18,Perşembe,14:45,15:35,CK.SCOLA.308
201720,ENG,B1,M18,Pazartesi,14:45,15:35,CK.SCOLA.308
201720,ENG,B1,M18,Perşembe,13:45,14:35,CK.SCOLA.308
201720,ENG,B1,M18,Pazartesi,13:45,14:35,CK.SCOLA.308
201720,ENG,B1,M18,Cuma,11:45,12:35,CK.SCOLA.308
201720,ENG,B1,M18,Perşembe,11:45,12:35,CK.SCOLA.308
201720,ENG,B1,M18,Cuma,10:45,11:35,CK.SCOLA.308
201720,ENG,B1,M18,Perşembe,10:45,11:35,CK.SCOLA.308
201720,ENG,B1,M18,Cuma,09:45,10:35,CK.SCOLA.308
201720,ENG,B1,M18,Cuma,08:40,09:30,CK.SCOLA.308
201720,ENG,B1,M18,Salı,13:45,14:35,CK.SCOLA.308
201720,ENG,B1,M18,Salı,12:45,13:35,CK.SCOLA.308
201720,ENG,B1,M18,Pazartesi,11:45,12:35,CK.SCOLA.308
201720,ENG,B1,M18,Çarşamba,10:45,11:35,CK.SCOLA.308
201720,ENG,B1,M18,Salı,10:45,11:35,CK.SCOLA.308
201720,ENG,B1,M18,Pazartesi,10:45,11:35,CK.SCOLA.308
201720,ENG,B1,M18,Çarşamba,09:45,10:35,CK.SCOLA.308
201720,ENG,B1,M18,Salı,09:45,10:35,CK.SCOLA.308
201720,ENG,B1,M18,Çarşamba,08:40,09:30,CK.SCOLA.308
201720,ENG,B1,M18,Salı,08:40,09:30,CK.SCOLA.308
201720,ENG,B1,M17,Perşembe,15:45,16:35,CK.SCOLA.307
201720,ENG,B1,M17,Perşembe,14:45,15:35,CK.SCOLA.307
201720,ENG,B1,M17,Çarşamba,14:45,15:35,CK.SCOLA.307
201720,ENG,B1,M17,Perşembe,13:45,14:35,CK.SCOLA.307
201720,ENG,B1,M17,Çarşamba,13:45,14:35,CK.SCOLA.307
201720,ENG,B1,M17,Çarşamba,12:45,13:35,CK.SCOLA.307
201720,ENG,B1,M17,Cuma,11:45,12:35,CK.SCOLA.307
201720,ENG,B1,M17,Perşembe,11:45,12:35,CK.SCOLA.307
201720,ENG,B1,M17,Cuma,10:45,11:35,CK.SCOLA.307
201720,ENG,B1,M17,Perşembe,10:45,11:35,CK.SCOLA.307
201720,ENG,B1,M17,Pazartesi,11:45,12:35,CK.SCOLA.307
201720,ENG,B1,M17,Çarşamba,10:45,11:35,CK.SCOLA.307
201720,ENG,B1,M17,Salı,10:45,11:35,CK.SCOLA.307
201720,ENG,B1,M17,Pazartesi,10:45,11:35,CK.SCOLA.307
201720,ENG,B1,M17,Çarşamba,09:45,10:35,CK.SCOLA.307
201720,ENG,B1,M17,Salı,09:45,10:35,CK.SCOLA.307
201720,ENG,B1,M17,Çarşamba,08:40,09:30,CK.SCOLA.307
201720,ENG,B1,M17,Salı,08:40,09:30,CK.SCOLA.307
201720,ENG,B1,M17,Pazartesi,15:45,16:35,CK.SCOLA.307
201720,ENG,B1,M17,Pazartesi,14:45,15:35,CK.SCOLA.307
201720,ENG,B1,M17,Salı,13:45,14:35,CK.SCOLA.307
201720,ENG,B1,M17,Pazartesi,13:45,14:35,CK.SCOLA.307
201720,ENG,B1,M17,Salı,12:45,13:35,CK.SCOLA.307
201720,ENG,B1,M17,Cuma,09:45,10:35,CK.SCOLA.307
201720,ENG,B1,M17,Cuma,08:40,09:30,CK.SCOLA.307
201720,ENG,B1,M16,Perşembe,15:45,16:35,CK.SCOLA.306
201720,ENG,B1,M16,Perşembe,14:45,15:35,CK.SCOLA.306
201720,ENG,A2,E6,Cuma,11:45,12:35,CK.SCOLA.319
201720,ENG,A2,E6,Cuma,10:45,11:35,CK.SCOLA.319
201720,ENG,A2,E6,Cuma,09:45,10:35,CK.SCOLA.319
201720,ENG,A2,E6,Cuma,08:40,09:30,CK.SCOLA.319
201720,ENG,A2,E5,Cuma,11:45,12:35,CK.SCOLA.318
201720,ENG,A2,E5,Cuma,10:45,11:35,CK.SCOLA.318
201720,ENG,A2,E5,Cuma,09:45,10:35,CK.SCOLA.318
201720,ENG,A2,E5,Cuma,08:40,09:30,CK.SCOLA.318
201720,ENG,A2,E4,Cuma,11:45,12:35,CK.SCOLA.317
201720,ENG,A2,E4,Cuma,10:45,11:35,CK.SCOLA.317
201720,ENG,A2,E4,Cuma,09:45,10:35,CK.SCOLA.317
201720,ENG,A2,E4,Cuma,08:40,09:30,CK.SCOLA.317
201720,ENG,A2,E3,Cuma,11:45,12:35,CK.SCOLA.316
201720,ENG,A2,E3,Cuma,10:45,11:35,CK.SCOLA.316
201720,SEC,101P,A,Pazar, , ,
201720,BUS,312,A,Pazar, , ,
201720,SEC,101,B,Pazar, , ,
201720,SEC,101,A,Pazar, , ,
201720,HMAN,408_U,A,Perşembe,14:40,16:30,CK.LF_AB3.150
201720,GARM,408_U,A,Perşembe,14:40,16:30,CK.LF_AB3.150
201720,MATH,212,B,Çarşamba,14:40,16:30,CK.EF_AB1.238
201720,MATH,212,B,Pazartesi,10:40,12:30,CK.EF_AB1.238
201720,MATH,212,A,Çarşamba,10:40,12:30,CK.EF_AB1.238
201720,MATH,212,A,Pazartesi,14:40,16:30,CK.EF_AB1.238
201720,MATH,211,B,Cuma,14:40,16:30,CK.EF_AB1.238
201720,MATH,211,B,Çarşamba,08:40,10:30,CK.EF_AB1.238
201720,MATH,104R,C,Perşembe,14:40,16:30,CK.EF_AB1.238
201720,IE,301R,A,Cuma,16:40,18:30,CK.EF_AB1.238
201720,IE,203,A,Salı,10:40,13:30,CK.EF_AB1.238
201720,ECON,101,B,Cuma,09:40,12:30,CK.EF_AB1.238
201720,CS,102,A,Perşembe,09:40,11:30,CK.EF_AB1.238
201720,CS,102,A,Salı,08:40,10:30,CK.EF_AB1.238
201720,CS,100,C,Salı,14:40,16:30,CK.EF_AB1.238
201720,CS,100,C,Pazartesi,08:40,10:30,CK.EF_AB1.238
201720,CE,302,A,Pazartesi,16:40,18:30,CK.EF_AB1.237
201720,CS,101,A,Perşembe,09:40,11:30,CK.EF_AB1.237
201720,CS,101,A,Pazartesi,08:40,10:30,CK.EF_AB1.237
201720,SEC,302,A,Cuma,10:40,12:30,CK.EF_AB1.237
201720,MATH,216,A,Salı,13:40,16:30,CK.EF_AB1.237
201720,MATH,113,A,Çarşamba,14:40,16:30,CK.EF_AB1.237
201720,MATH,113,A,Pazartesi,10:40,12:30,CK.EF_AB1.237
201720,MATH,104R,B,Perşembe,12:40,14:30,CK.EF_AB1.237
201720,MATH,104R,A,Perşembe,14:40,16:30,CK.EF_AB1.237
201720,MATH,103,B,Çarşamba,10:40,12:30,CK.EF_AB1.237
201720,MATH,103,B,Pazartesi,14:40,16:30,CK.EF_AB1.237
201720,MATH,103,A,Çarşamba,14:40,16:30,CK.EF_AB1.237
201720,MATH,103,A,Pazartesi,10:40,12:30,CK.EF_AB1.237
201720,IE,393,A,Cuma,14:40,17:30,CK.EF_AB1.237
201720,IE,325,A,Salı,10:40,13:30,CK.EF_AB1.237
201720,IE,201R,B,Çarşamba,16:40,18:30,CK.EF_AB1.237
201720,CE,420,A,Perşembe,13:40,16:30,CK.EF_AB1.233
201720,PSY,316,A,Cuma,09:40,12:30,CK.EF_AB1.233
201720,PHYS,102R,A,Çarşamba,10:40,12:30,CK.EF_AB1.233
201720,OPER,314,A,Pazartesi,12:40,15:30,CK.EF_AB1.233
201720,MATH,217,A,Cuma,16:40,18:30,CK.EF_AB1.233
201720,MATH,217,A,Perşembe,16:40,18:30,CK.EF_AB1.233
201720,IE,388,A,Salı,13:40,16:30,CK.EF_AB1.233
201720,IE,358,A,Salı,08:40,11:30,CK.EF_AB1.233
201720,IE,352,A,Perşembe,08:40,11:30,CK.EF_AB1.233
201720,CS,456,A,Çarşamba,15:40,18:30,CK.EF_AB1.233
201720,CS,402,A,Pazartesi,18:40,21:30,CK.EF_AB1.233
201720,CS,333,A,Cuma,14:40,16:30,CK.EF_AB1.233
201720,CS,333,A,Salı,11:40,13:30,CK.EF_AB1.233
201720,CS,222,A,Çarşamba,08:40,10:30,CK.EF_AB1.233
201720,CS,101,B,Perşembe,11:40,13:30,CK.EF_AB1.233
201720,CS,101,B,Pazartesi,08:40,10:30,CK.EF_AB1.233
201720,CHEM,111,A,Çarşamba,12:40,14:30,CK.EF_AB1.233
201720,CE,211,A,Cuma,10:40,12:30,CK.EF_AB1.232
201720,PHYS,101R,C,Perşembe,12:40,14:30,CK.EF_AB1.232
201720,HIST,103,A,Perşembe,15:40,18:30,CK.EF_AB1.232
201720,CE,306,A,Çarşamba,13:40,16:30,CK.EF_AB1.232
201720,PSY,430,A,Salı,09:40,12:30,CK.EF_AB1.232
201720,ME,323,A,Salı,12:40,14:30,CK.EF_AB1.232
201720,EE,391,A,Çarşamba,08:40,11:30,CK.EF_AB1.232
201720,ME,395,A,Pazartesi,13:40,16:30,CK.EF_AB1.231
201720,ME,256,A,Çarşamba,16:40,18:30,CK.EF_AB1.231
201720,ME,256,A,Pazartesi,16:40,18:30,CK.EF_AB1.231
201720,ME,211,A,Perşembe,10:40,12:30,CK.EF_AB1.231
201720,ME,211,A,Salı,10:40,12:30,CK.EF_AB1.231
201720,CS,475,A,Pazartesi,10:40,13:30,CK.EF_AB1.231
201720,CS,418,A,Perşembe,12:40,15:30,CK.EF_AB1.231
201720,CS,201,A,Salı,08:40,10:30,CK.EF_AB1.231
201720,CS,201,A,Pazartesi,08:40,10:30,CK.EF_AB1.231
201720,CE,112,B,Cuma,10:40,12:30,CK.EF_AB1.231
201720,CE,112,B,Perşembe,16:40,18:30,CK.EF_AB1.231
201720,CE,307,A,Cuma,10:40,12:30,CK.EF_AB1.225
201720,EE,204,A,Çarşamba,08:40,10:30,CK.EF_AB1.225
201720,ARCH,306,B,Salı,08:40,12:30,CK.EF_AB1.225
201720,ARCH,306,A,Salı,08:40,12:30,CK.EF_AB1.225
201720,SOC,201,A,Çarşamba,12:40,15:30,CK.EF_AB1.225
201720,MATH,211,C,Cuma,08:40,10:30,CK.EF_AB1.225
201720,MATH,211,C,Perşembe,08:40,10:30,CK.EF_AB1.225
201720,MATH,104,C,Çarşamba,10:40,12:30,CK.EF_AB1.225
201720,MATH,104,C,Pazartesi,14:40,16:30,CK.EF_AB1.225
201720,IE,402,A,Pazartesi,09:40,12:30,CK.EF_AB1.225
201720,IE,402,A,Pazartesi,09:40,12:30,CK.EF_AB1.225
201720,IE,402,A,Pazartesi,09:40,12:30,CK.EF_AB1.225
201720,IE,402,A,Pazartesi,09:40,12:30,CK.EF_AB1.225
201720,IE,402,A,Pazartesi,09:40,12:30,CK.EF_AB1.225
201720,IE,402,A,Pazartesi,09:40,12:30,CK.EF_AB1.225
201720,IE,402,A,Pazartesi,09:40,12:30,CK.EF_AB1.225
201720,IE,402,A,Pazartesi,09:40,12:30,CK.EF_AB1.225
201720,IE,402,A,Pazartesi,09:40,12:30,CK.EF_AB1.225
201720,IE,402,A,Pazartesi,09:40,12:30,CK.EF_AB1.225
201720,IE,402,A,Pazartesi,09:40,12:30,CK.EF_AB1.225
201720,IE,203R,B,Cuma,14:40,16:30,CK.EF_AB1.225
201720,IBUS,101,A,Çarşamba,15:40,17:30,CK.EF_AB1.225
201720,IBUS,101,A,Çarşamba,15:40,17:30,CK.EF_AB1.225
201720,IBUS,101,A,Çarşamba,15:40,17:30,CK.EF_AB1.225
201720,FIN,202,C,Salı,12:40,15:30,CK.EF_AB1.225
201720,CHEM,111,A,Pazartesi,12:40,14:30,CK.EF_AB1.225
201720,ARCH,108,A,Perşembe,13:40,17:30,CK.EF_AB1.225
201720,PHYS,111L,B1,Pazartesi,10:40,12:30,CK.EF_AB1.B06
201720,PHYS,104L,A,Perşembe,14:40,16:30,CK.EF_AB1.B06
201720,PHYS,103L,A,Cuma,08:40,10:30,CK.EF_AB1.B06
201720,PHYS,102L,E3,Çarşamba,08:40,10:30,CK.EF_AB1.B06
201720,PHYS,102L,E1,Çarşamba,08:40,10:30,CK.EF_AB1.B06
201720,PHYS,102L,D3,Çarşamba,12:40,14:30,CK.EF_AB1.B06
201720,PHYS,102L,D1,Çarşamba,12:40,14:30,CK.EF_AB1.B06
201720,PHYS,102L,C3,Cuma,10:40,12:30,CK.EF_AB1.B06
201720,PHYS,102L,C1,Cuma,10:40,12:30,CK.EF_AB1.B06
201720,PHYS,102L,B3,Salı,13:40,15:30,CK.EF_AB1.B06
201720,PHYS,102L,B1,Salı,13:40,15:30,CK.EF_AB1.B06
201720,PHYS,102L,A3,Salı,08:40,10:30,CK.EF_AB1.B06
201720,PHYS,102L,A1,Salı,08:40,10:30,CK.EF_AB1.B06
201720,PHYS,101L,B3,Pazartesi,10:40,12:30,CK.EF_AB1.B06
201720,PHYS,101L,B1,Pazartesi,10:40,12:30,CK.EF_AB1.B06
201720,PHYS,101L,A3,Salı,10:40,12:30,CK.EF_AB1.B06
201720,PHYS,101L,A1,Salı,10:40,12:30,CK.EF_AB1.B06
201720,ME,392,A,Çarşamba,15:40,18:30,CK.EF_AB1.B07
201720,ME,112L,B,Perşembe,16:40,19:30,CK.EF_AB1.B07
201720,ME,112L,A,Perşembe,08:40,11:30,CK.EF_AB1.B07
201720,CE,310,B,Perşembe,13:40,16:30,CK.EF_AB1.413
201720,ART,101,A,Cuma,14:40,17:30,CK.EF_AB1.413
201720,CE,428,A,Pazartesi,12:40,15:30,CK.EF_AB1.414
201720,CE,211,A,Perşembe,12:40,14:30,CK.EF_AB1.414
201720,ME,425,A,Perşembe,15:40,16:30,CK.EF_AB1.414
201720,ME,425,A,Salı,10:40,12:30,CK.EF_AB1.414
201720,ME,422L,A,Cuma,14:40,15:30,CK.EF_AB1.414
201720,IE,396,A,Perşembe,17:40,20:30,CK.EF_AB1.414
201720,EE,488,A,Pazartesi,08:40,11:30,CK.EF_AB1.414
201720,EE,480,A,Perşembe,09:40,12:30,CK.EF_AB1.414
201720,CE,461,A,Pazartesi,15:40,18:30,CK.EF_AB1.414
201720,CE,393,B,Salı,13:40,16:30,CK.EF_AB1.414
201720,CE,307,A,Çarşamba,11:40,13:30,CK.EF_AB1.414
201720,CS,350,A,Salı,16:40,19:30,CK.EF_AB1.408
201720,CE,205,B,Çarşamba,12:40,14:30,CK.EF_AB1.408
201720,CE,205,B,Pazartesi,12:40,14:30,CK.EF_AB1.408
201720,CE,301,A,Cuma,14:40,16:30,CK.EF_AB1.408
201720,CE,301,A,Pazartesi,10:40,12:30,CK.EF_AB1.408
201720,PHYS,102R,D,Çarşamba,14:40,16:30,CK.EF_AB1.408
201720,PHYS,102R,C,Çarşamba,10:40,12:30,CK.EF_AB1.408
201720,OPER,312,A,Pazartesi,15:40,18:30,CK.EF_AB1.408
201720,IE,391,A,Cuma,08:40,11:30,CK.EF_AB1.408
201720,EE,203,A,Salı,10:40,13:30,CK.EF_AB1.408
201720,CS,396,A,Salı,13:40,16:30,CK.EF_AB1.408
201720,CE,205,A,Çarşamba,08:40,10:30,CK.EF_AB1.408
201720,CE,205,A,Pazartesi,08:40,10:30,CK.EF_AB1.408
201720,CS,401,A,Pazartesi,18:40,21:30,CK.EF_AB1.407
201720,ME,212,A,Cuma,08:40,10:30,CK.EF_AB1.407
201720,MATH,107,A,Çarşamba,09:40,12:30,CK.EF_AB1.407
201720,IE,401,A,Çarşamba,12:40,15:30,CK.EF_AB1.407
201720,IE,401,A,Çarşamba,12:40,15:30,CK.EF_AB1.407
201720,IE,401,A,Çarşamba,12:40,15:30,CK.EF_AB1.407
201720,IE,401,A,Çarşamba,12:40,15:30,CK.EF_AB1.407
201720,IE,401,A,Çarşamba,12:40,15:30,CK.EF_AB1.407
201720,IE,401,A,Çarşamba,12:40,15:30,CK.EF_AB1.407
201720,IE,401,A,Çarşamba,12:40,15:30,CK.EF_AB1.407
201720,IE,401,A,Çarşamba,12:40,15:30,CK.EF_AB1.407
201720,IE,401,A,Çarşamba,12:40,15:30,CK.EF_AB1.407
201720,IE,401,A,Çarşamba,12:40,15:30,CK.EF_AB1.407
201720,IE,401,A,Çarşamba,12:40,15:30,CK.EF_AB1.407
201720,IE,363,A,Perşembe,12:40,15:30,CK.EF_AB1.407
201720,IE,357,A,Perşembe,08:40,11:30,CK.EF_AB1.407
201720,IE,301,A,Pazartesi,12:40,15:30,CK.EF_AB1.407
201720,CS,100,B,Salı,12:40,14:30,CK.EF_AB1.407
201720,CS,100,B,Pazartesi,10:40,12:30,CK.EF_AB1.407
201720,CS,100,A,Salı,14:40,16:30,CK.EF_AB1.407
201720,CS,100,A,Pazartesi,08:40,10:30,CK.EF_AB1.407
201720,CE,393,A,Salı,09:40,12:30,CK.EF_AB1.407
201720,CE,302,A,Çarşamba,15:40,17:30,CK.EF_AB1.407
201720,BUS,101L,H,Cuma,10:40,12:30,CK.EF_AB1.407
201720,ME,256L,B1,Cuma,10:40,12:30,CK.EF_AB1.236
201720,ME,256L,A2,Perşembe,12:40,14:30,CK.EF_AB1.236
201720,ME,256L,A1,Perşembe,12:40,14:30,CK.EF_AB1.236
201720,HMAN,205,A,Çarşamba,11:40,12:30,CK.EF_AB1.239
201720,HMAN,411,A,Perşembe,11:40,14:30,CK.EF_AB1.239
201720,GARM,407,A,Perşembe,11:40,14:30,CK.EF_AB1.239
201720,EE,491,A,Pazartesi,12:40,15:30,CK.EF_AB1.239
201720,CE,305,A,Salı,12:40,14:30,CK.EF_AB1.246
201720,CE,305,A,Cuma,14:40,16:30,CK.EF_AB1.246
201720,ME,401,A,Pazartesi,18:40,21:30,CK.EF_AB1.246
201720,CE,112,A,Perşembe,09:40,11:30,CK.EF_AB1.246
201720,ME,402,A,Pazartesi,15:40,18:30,CK.EF_AB1.246
201720,ME,212,A,Çarşamba,09:40,11:30,CK.EF_AB1.246
201720,ME,202,A,Cuma,16:40,18:30,CK.EF_AB1.246
201720,ME,202,A,Perşembe,15:40,17:30,CK.EF_AB1.246
201720,JUR,101,A,Pazartesi,10:40,12:30,CK.EF_AB1.246
201720,IE,381,A,Çarşamba,15:40,18:30,CK.EF_AB1.246
201720,ENG,101,S,Cuma,10:40,12:30,CK.EF_AB1.246
201720,ENG,101,S,Salı,09:40,11:30,CK.EF_AB1.246
201720,ENG,101,O,Pazartesi,08:40,10:30,CK.EF_AB1.246
201720,CE,340,A,Perşembe,11:40,13:30,CK.EF_AB1.246
201720,CE,340,A,Salı,16:40,18:30,CK.EF_AB1.246
201720,CE,303,A,Pazartesi,12:40,15:30,CK.EF_AB1.246
201720,ME,422,A,Çarşamba,08:40,11:30,CK.EF_AB1.245
201720,EE,402,A,Pazartesi,18:40,21:30,CK.EF_AB1.245
201720,EE,401,A,Pazartesi,18:40,21:30,CK.EF_AB1.245
201720,CE,464,A,Çarşamba,16:40,19:30,CK.EF_AB1.245
201720,ME,334R,B,Cuma,08:40,10:30,CK.EF_AB1.245
201720,IE,363,B,Salı,16:40,19:30,CK.EF_AB1.245
201720,CE,112,A,Pazartesi,09:40,11:30,CK.EF_AB1.245
201720,PSY,208R,C,Cuma,14:40,15:30,CK.EF_AB1.245
201720,PSY,208R,B,Cuma,15:40,16:30,CK.EF_AB1.245
201720,PSY,208R,A,Cuma,16:40,17:30,CK.EF_AB1.245
201720,ME,334,A,Çarşamba,11:40,13:30,CK.EF_AB1.245
201720,ME,334,A,Salı,14:40,16:30,CK.EF_AB1.245
201720,ME,112,A,Salı,12:40,14:30,CK.EF_AB1.245
201720,IE,383,A,Perşembe,15:40,18:30,CK.EF_AB1.245
201720,FIN,416,A,Pazartesi,14:40,17:30,CK.EF_AB1.245
201720,ENG,302,E,Cuma,10:40,12:30,CK.EF_AB1.245
201720,CS,451,A,Salı,08:40,11:30,CK.EF_AB1.245
201720,CE,310,A,Perşembe,08:40,11:30,CK.EF_AB1.245
201720,CS,222,A,Salı,14:40,16:30,CK.EF_AB1.241
201720,PHYS,111,B,Salı,12:40,14:30,CK.EF_AB1.241
201720,PHYS,111,A,Salı,10:40,12:30,CK.EF_AB1.241
201720,PHYS,101,B,Salı,12:40,14:30,CK.EF_AB1.241
201720,PHYS,101,A,Salı,10:40,12:30,CK.EF_AB1.241
201720,MATH,216R,B,Cuma,09:40,11:30,CK.EF_AB1.241
201720,MATH,201,A,Salı,08:40,10:30,CK.EF_AB1.241
201720,MATH,201,A,Pazartesi,08:40,10:30,CK.EF_AB1.241
201720,MATH,113R,B,Perşembe,14:40,16:30,CK.EF_AB1.241
201720,MATH,113R,A,Perşembe,12:40,14:30,CK.EF_AB1.241
201720,MATH,104,B,Çarşamba,14:40,16:30,CK.EF_AB1.241
201720,MATH,104,B,Pazartesi,10:40,12:30,CK.EF_AB1.241
201720,MATH,104,A,Çarşamba,10:40,12:30,CK.EF_AB1.241
201720,MATH,104,A,Pazartesi,14:40,16:30,CK.EF_AB1.241
201720,MATH,103R,B,Perşembe,14:40,16:30,CK.EF_AB1.241
201720,MATH,103R,A,Perşembe,12:40,14:30,CK.EF_AB1.241
201720,IE,203R,A,Cuma,16:40,18:30,CK.EF_AB1.241
201720,IE,201R,A,Perşembe,09:40,11:30,CK.EF_AB1.241
201720,FIN,202,C,Perşembe,16:40,17:30,CK.EF_AB1.241
201720,PHYS,111R,C,Perşembe,12:40,14:30,CK.EF_AB1.238
201720,MATH,216R,A,Perşembe,16:40,18:30,CK.EF_AB1.238
201720,GARM,111,A,Salı,08:40,11:30,CK.FEAS_AB2.B22
201720,GARM,111,A,Salı,08:40,11:30,CK.FEAS_AB2.B22
201720,GARM,111,A,Salı,08:40,11:30,CK.FEAS_AB2.B22
201720,GARM,111,A,Pazartesi,11:40,15:30,CK.FEAS_AB2.B22
201720,GARM,111,A,Pazartesi,11:40,15:30,CK.FEAS_AB2.B22
201720,GARM,111,A,Pazartesi,11:40,15:30,CK.FEAS_AB2.B22
201720,EE,202L,C,Pazartesi,15:40,18:30,CK.EF_AB1.517
201720,ME,417,A,Perşembe,11:40,13:30,CK.EF_AB1.517
201720,EE,350L,B,Salı,15:40,18:30,CK.EF_AB1.517
201720,EE,350L,A,Salı,08:40,11:30,CK.EF_AB1.517
201720,EE,321L,B,Salı,12:40,15:30,CK.EF_AB1.517
201720,EE,321L,A,Çarşamba,08:40,11:30,CK.EF_AB1.517
201720,EE,203L,B,Perşembe,08:40,11:30,CK.EF_AB1.517
201720,EE,203L,A,Çarşamba,15:40,18:30,CK.EF_AB1.517
201720,EE,202L,B,Perşembe,13:40,16:30,CK.EF_AB1.517
201720,EE,202L,A,Pazartesi,08:40,11:30,CK.EF_AB1.517
201720,CS,240L,B,Pazartesi,12:40,15:30,CK.EF_AB1.517
201720,CS,240L,A,Çarşamba,12:40,15:30,CK.EF_AB1.517
201720,IE,382,A,Perşembe,11:40,14:30,CK.EF_AB1.510
201720,TLL,102,I,Pazartesi,10:40,12:30,CK.EF_AB1.510
201720,PHYS,111R,A,Çarşamba,10:40,12:30,CK.EF_AB1.510
201720,PHYS,102R,B,Çarşamba,14:40,16:30,CK.EF_AB1.510
